Bandit,Reward,Algorithm
3.0,3.880176612859082,EpsilonGreedy
3.0,5.507352351009513,EpsilonGreedy
3.0,2.6187317656174933,EpsilonGreedy
3.0,4.204484485408,EpsilonGreedy
3.0,4.744585798149888,EpsilonGreedy
3.0,5.258648133776109,EpsilonGreedy
3.0,4.2465754348077,EpsilonGreedy
3.0,3.189282393838684,EpsilonGreedy
3.0,1.995252776795716,EpsilonGreedy
3.0,4.184965906260607,EpsilonGreedy
3.0,4.476732383413205,EpsilonGreedy
3.0,2.730937071071515,EpsilonGreedy
3.0,2.89044877461167,EpsilonGreedy
3.0,4.82646475096999,EpsilonGreedy
3.0,4.727621955884855,EpsilonGreedy
3.0,4.391096012656556,EpsilonGreedy
3.0,2.954584200607205,EpsilonGreedy
3.0,5.327024695052463,EpsilonGreedy
3.0,5.244731655674085,EpsilonGreedy
3.0,6.061157148480836,EpsilonGreedy
3.0,3.9627061045643437,EpsilonGreedy
3.0,2.994223322037005,EpsilonGreedy
3.0,5.780902729851827,EpsilonGreedy
3.0,3.012464444882754,EpsilonGreedy
3.0,4.859939042827476,EpsilonGreedy
3.0,3.6142158140240515,EpsilonGreedy
3.0,3.991663449784449,EpsilonGreedy
3.0,3.0985651312793,EpsilonGreedy
3.0,2.473787418776763,EpsilonGreedy
3.0,4.3422258267765415,EpsilonGreedy
3.0,3.693555811509354,EpsilonGreedy
3.0,3.482637380475576,EpsilonGreedy
3.0,1.5428860228498023,EpsilonGreedy
3.0,5.809605225161041,EpsilonGreedy
3.0,4.816349027771245,EpsilonGreedy
3.0,3.425910497088552,EpsilonGreedy
3.0,4.179119733963464,EpsilonGreedy
3.0,4.85599594044674,EpsilonGreedy
3.0,1.9884296699955728,EpsilonGreedy
3.0,4.158420971551305,EpsilonGreedy
3.0,5.503501492960828,EpsilonGreedy
3.0,2.270584720172072,EpsilonGreedy
3.0,5.2296120878554815,EpsilonGreedy
3.0,4.136605985149788,EpsilonGreedy
3.0,3.991219439484997,EpsilonGreedy
3.0,3.3391332687793245,EpsilonGreedy
3.0,4.459367929320163,EpsilonGreedy
3.0,4.547593685692893,EpsilonGreedy
3.0,2.956253153039368,EpsilonGreedy
3.0,4.28736568176038,EpsilonGreedy
3.0,4.888637403465502,EpsilonGreedy
3.0,1.8659865436020038,EpsilonGreedy
3.0,3.800526832428242,EpsilonGreedy
3.0,4.888420547556926,EpsilonGreedy
3.0,2.911733498584584,EpsilonGreedy
3.0,4.741217936834798,EpsilonGreedy
3.0,3.840602705314934,EpsilonGreedy
3.0,3.6730642522483317,EpsilonGreedy
3.0,3.000819860330302,EpsilonGreedy
3.0,1.6330468884845386,EpsilonGreedy
3.0,4.396466165622252,EpsilonGreedy
3.0,6.179446837767353,EpsilonGreedy
3.0,3.983630080765865,EpsilonGreedy
3.0,5.383067641217845,EpsilonGreedy
3.0,4.692673660016108,EpsilonGreedy
3.0,3.5918823104686006,EpsilonGreedy
3.0,2.157390782291767,EpsilonGreedy
3.0,2.9865979272775856,EpsilonGreedy
3.0,4.52777360666562,EpsilonGreedy
3.0,4.707023152960627,EpsilonGreedy
3.0,4.657605599800691,EpsilonGreedy
3.0,4.929008773124195,EpsilonGreedy
3.0,5.9078385811582566,EpsilonGreedy
3.0,5.063385085599187,EpsilonGreedy
3.0,3.153356244580079,EpsilonGreedy
3.0,3.371555229579167,EpsilonGreedy
3.0,4.553238342001233,EpsilonGreedy
3.0,4.593260112909581,EpsilonGreedy
3.0,3.879336202591014,EpsilonGreedy
3.0,3.1275212194964706,EpsilonGreedy
3.0,4.41509319544613,EpsilonGreedy
3.0,3.4056063082727728,EpsilonGreedy
3.0,4.875590131461438,EpsilonGreedy
3.0,3.456442144608881,EpsilonGreedy
3.0,4.366180132716213,EpsilonGreedy
3.0,4.141332322036169,EpsilonGreedy
3.0,3.3350183338880477,EpsilonGreedy
3.0,3.022617822957404,EpsilonGreedy
3.0,3.4013531629606355,EpsilonGreedy
3.0,2.641471774494777,EpsilonGreedy
3.0,3.862899028873893,EpsilonGreedy
3.0,1.794328261262871,EpsilonGreedy
3.0,4.630267144859018,EpsilonGreedy
3.0,3.8260687336226873,EpsilonGreedy
3.0,2.432670094699767,EpsilonGreedy
3.0,2.781747869690176,EpsilonGreedy
3.0,5.138995953590399,EpsilonGreedy
3.0,3.499301394219922,EpsilonGreedy
3.0,5.5679546761314835,EpsilonGreedy
3.0,4.1554301841121415,EpsilonGreedy
3.0,5.742930723126596,EpsilonGreedy
3.0,2.868874889453153,EpsilonGreedy
3.0,4.012748429135724,EpsilonGreedy
3.0,4.50401502673258,EpsilonGreedy
3.0,4.236153570050051,EpsilonGreedy
3.0,2.5045961515930086,EpsilonGreedy
3.0,3.3482653917569096,EpsilonGreedy
3.0,3.48664984352195,EpsilonGreedy
3.0,3.8608192123448664,EpsilonGreedy
3.0,4.668515450432423,EpsilonGreedy
3.0,3.13220277571763,EpsilonGreedy
3.0,5.044137926221692,EpsilonGreedy
3.0,3.0723488556951972,EpsilonGreedy
3.0,5.276657291735114,EpsilonGreedy
3.0,3.3515662682887717,EpsilonGreedy
3.0,4.056126672050817,EpsilonGreedy
3.0,4.394357373498576,EpsilonGreedy
3.0,5.98667957073354,EpsilonGreedy
3.0,4.912397383518335,EpsilonGreedy
3.0,3.9905618883256118,EpsilonGreedy
3.0,2.418447674013215,EpsilonGreedy
3.0,3.183971883575052,EpsilonGreedy
3.0,3.8111538428663465,EpsilonGreedy
3.0,4.012480919730387,EpsilonGreedy
3.0,4.121356521575492,EpsilonGreedy
3.0,5.062173674864027,EpsilonGreedy
3.0,4.036432767502354,EpsilonGreedy
3.0,1.7604837295384241,EpsilonGreedy
3.0,4.055914599993812,EpsilonGreedy
3.0,3.606858345913736,EpsilonGreedy
3.0,4.729324433002537,EpsilonGreedy
3.0,3.5638591312174444,EpsilonGreedy
3.0,3.310715564492157,EpsilonGreedy
3.0,4.495826467951371,EpsilonGreedy
3.0,4.8040852600957065,EpsilonGreedy
3.0,2.5371914101019666,EpsilonGreedy
3.0,7.315795301884494,EpsilonGreedy
3.0,3.5188361675114583,EpsilonGreedy
3.0,6.271933573634884,EpsilonGreedy
3.0,3.9350646797141855,EpsilonGreedy
3.0,3.0692526063056147,EpsilonGreedy
3.0,2.3924580193884024,EpsilonGreedy
3.0,4.908759928974101,EpsilonGreedy
3.0,6.183741975876348,EpsilonGreedy
3.0,3.2122000670378044,EpsilonGreedy
3.0,4.550103242655764,EpsilonGreedy
3.0,5.391494545920423,EpsilonGreedy
3.0,2.796888564634755,EpsilonGreedy
3.0,3.5189611276884167,EpsilonGreedy
3.0,4.1913718358852385,EpsilonGreedy
3.0,3.4887475094164797,EpsilonGreedy
3.0,3.2378182623073464,EpsilonGreedy
3.0,4.306769257662842,EpsilonGreedy
3.0,5.036498907065026,EpsilonGreedy
3.0,3.192183956774915,EpsilonGreedy
3.0,3.047726061883664,EpsilonGreedy
3.0,4.148298036306167,EpsilonGreedy
3.0,2.226785785979401,EpsilonGreedy
3.0,2.0888310263182843,EpsilonGreedy
3.0,2.738413147057229,EpsilonGreedy
3.0,4.120715925075244,EpsilonGreedy
3.0,5.854961645330372,EpsilonGreedy
3.0,3.838176658867919,EpsilonGreedy
3.0,4.606554134101304,EpsilonGreedy
3.0,3.7728776753694864,EpsilonGreedy
3.0,4.436120427121854,EpsilonGreedy
3.0,4.468972445662651,EpsilonGreedy
3.0,4.419487322919817,EpsilonGreedy
3.0,4.271542449871006,EpsilonGreedy
3.0,3.4173555594465084,EpsilonGreedy
3.0,2.7629663082041604,EpsilonGreedy
3.0,1.8826243692168543,EpsilonGreedy
3.0,4.975345046684792,EpsilonGreedy
3.0,5.121081669784031,EpsilonGreedy
3.0,4.902353902615429,EpsilonGreedy
3.0,2.37231114143401,EpsilonGreedy
3.0,2.523828880460989,EpsilonGreedy
3.0,4.183948921153595,EpsilonGreedy
3.0,4.791305709837641,EpsilonGreedy
3.0,5.849296511476739,EpsilonGreedy
3.0,3.3866922118028646,EpsilonGreedy
3.0,4.9099100681463845,EpsilonGreedy
3.0,3.8122824115266534,EpsilonGreedy
3.0,4.5590043906573685,EpsilonGreedy
3.0,4.6003742265226935,EpsilonGreedy
3.0,2.8926528496072756,EpsilonGreedy
3.0,4.552326123868807,EpsilonGreedy
3.0,4.223731374815779,EpsilonGreedy
3.0,4.6536525603357095,EpsilonGreedy
3.0,5.084007054758633,EpsilonGreedy
3.0,4.222258122116296,EpsilonGreedy
3.0,3.4012076393787822,EpsilonGreedy
3.0,3.3433438991908235,EpsilonGreedy
3.0,3.430503194786932,EpsilonGreedy
3.0,4.011664618676679,EpsilonGreedy
3.0,3.344461139669995,EpsilonGreedy
3.0,1.8362809956047683,EpsilonGreedy
3.0,5.2642438377257585,EpsilonGreedy
3.0,4.218837606490895,EpsilonGreedy
3.0,2.3861342716818776,EpsilonGreedy
3.0,5.14702086195249,EpsilonGreedy
3.0,3.211926834072459,EpsilonGreedy
3.0,3.760969684341625,EpsilonGreedy
3.0,3.0081653391481327,EpsilonGreedy
3.0,5.24878687604961,EpsilonGreedy
3.0,3.369426611909036,EpsilonGreedy
3.0,3.9107275565154853,EpsilonGreedy
3.0,2.5704032951940636,EpsilonGreedy
3.0,4.899221311268891,EpsilonGreedy
3.0,2.7092808499819556,EpsilonGreedy
3.0,4.79316111288112,EpsilonGreedy
3.0,3.5217824042101653,EpsilonGreedy
3.0,3.3668537315558,EpsilonGreedy
3.0,5.178186445354158,EpsilonGreedy
3.0,4.948001636056617,EpsilonGreedy
3.0,4.683553369703624,EpsilonGreedy
3.0,2.1549428568387325,EpsilonGreedy
3.0,4.560044095594724,EpsilonGreedy
3.0,3.8040032926045324,EpsilonGreedy
3.0,3.446901135935865,EpsilonGreedy
3.0,3.1105401937117043,EpsilonGreedy
3.0,3.4809276231342245,EpsilonGreedy
3.0,3.250926622790373,EpsilonGreedy
3.0,4.447419193073931,EpsilonGreedy
3.0,5.3962076805646575,EpsilonGreedy
3.0,4.091875793290405,EpsilonGreedy
3.0,3.9517594153572677,EpsilonGreedy
3.0,4.750208030365798,EpsilonGreedy
3.0,3.697657517828062,EpsilonGreedy
3.0,5.910775698204334,EpsilonGreedy
3.0,1.8824626120056753,EpsilonGreedy
3.0,4.148043993177528,EpsilonGreedy
3.0,3.7061935649579767,EpsilonGreedy
3.0,2.439741707308178,EpsilonGreedy
3.0,4.108372973243416,EpsilonGreedy
3.0,2.9940712454454776,EpsilonGreedy
3.0,4.222043456442599,EpsilonGreedy
3.0,4.053137360762365,EpsilonGreedy
3.0,3.413633748219442,EpsilonGreedy
3.0,4.49224915990288,EpsilonGreedy
3.0,4.146118374997525,EpsilonGreedy
3.0,4.295736677492931,EpsilonGreedy
3.0,5.019496832262975,EpsilonGreedy
3.0,3.4255211653011752,EpsilonGreedy
3.0,2.536335069739768,EpsilonGreedy
3.0,3.3798134163207125,EpsilonGreedy
3.0,2.152154596494988,EpsilonGreedy
3.0,5.174363750708552,EpsilonGreedy
3.0,4.061955958610242,EpsilonGreedy
3.0,3.862525935812875,EpsilonGreedy
3.0,5.831876892243957,EpsilonGreedy
3.0,3.389147111267576,EpsilonGreedy
3.0,3.600528825320347,EpsilonGreedy
3.0,4.388764760991761,EpsilonGreedy
3.0,2.711354498510962,EpsilonGreedy
3.0,4.764059304432481,EpsilonGreedy
3.0,4.495523025643879,EpsilonGreedy
3.0,4.263486190507159,EpsilonGreedy
3.0,4.371866780820231,EpsilonGreedy
3.0,3.1417777839891055,EpsilonGreedy
3.0,3.8084300792299346,EpsilonGreedy
3.0,4.305013468912989,EpsilonGreedy
3.0,2.296502939674704,EpsilonGreedy
3.0,3.5481429161396574,EpsilonGreedy
3.0,3.86337798333742,EpsilonGreedy
3.0,3.301205986700347,EpsilonGreedy
3.0,3.635890479482876,EpsilonGreedy
3.0,3.368724317636653,EpsilonGreedy
3.0,3.807777666933239,EpsilonGreedy
3.0,4.6694538540291965,EpsilonGreedy
3.0,5.717297375386417,EpsilonGreedy
3.0,4.094195319409096,EpsilonGreedy
3.0,4.939538621794823,EpsilonGreedy
3.0,4.490352092497849,EpsilonGreedy
3.0,2.0448216785477893,EpsilonGreedy
3.0,4.903073879859847,EpsilonGreedy
3.0,4.108614695017784,EpsilonGreedy
3.0,2.8142043890420516,EpsilonGreedy
3.0,2.9879655862700814,EpsilonGreedy
3.0,2.3361830906432326,EpsilonGreedy
3.0,2.2023780919459823,EpsilonGreedy
3.0,4.72023894807278,EpsilonGreedy
3.0,3.5389448889682944,EpsilonGreedy
3.0,3.727508869105566,EpsilonGreedy
3.0,2.4477357565438327,EpsilonGreedy
3.0,3.7332551819003754,EpsilonGreedy
3.0,5.392814829515258,EpsilonGreedy
3.0,4.341098202587349,EpsilonGreedy
3.0,3.216005041944771,EpsilonGreedy
3.0,2.839011011132742,EpsilonGreedy
3.0,4.406677151465912,EpsilonGreedy
3.0,4.356484508374077,EpsilonGreedy
3.0,3.9438801866010618,EpsilonGreedy
3.0,2.641101531656923,EpsilonGreedy
3.0,4.627259356649805,EpsilonGreedy
3.0,4.87416426419754,EpsilonGreedy
3.0,5.670547506395043,EpsilonGreedy
3.0,5.345575846688963,EpsilonGreedy
3.0,4.113164468488413,EpsilonGreedy
3.0,2.9180323701834565,EpsilonGreedy
3.0,4.773889871487831,EpsilonGreedy
3.0,5.660877778841341,EpsilonGreedy
3.0,4.9309175042882805,EpsilonGreedy
3.0,2.693359171857148,EpsilonGreedy
3.0,4.8357579523311145,EpsilonGreedy
3.0,4.557092710675764,EpsilonGreedy
3.0,2.930423076395983,EpsilonGreedy
3.0,3.8383056027129747,EpsilonGreedy
3.0,5.4772942898149015,EpsilonGreedy
3.0,5.32358828908622,EpsilonGreedy
3.0,2.670569758804522,EpsilonGreedy
3.0,4.085321248697701,EpsilonGreedy
3.0,3.748420441204101,EpsilonGreedy
3.0,3.5242405929554756,EpsilonGreedy
3.0,4.938249776564437,EpsilonGreedy
3.0,2.96829721204886,EpsilonGreedy
3.0,4.626951975930884,EpsilonGreedy
3.0,5.27084250392741,EpsilonGreedy
3.0,3.168661683755381,EpsilonGreedy
3.0,3.9168139114198994,EpsilonGreedy
3.0,5.474502024021847,EpsilonGreedy
3.0,2.67853245060721,EpsilonGreedy
3.0,3.128162296274145,EpsilonGreedy
3.0,3.7732887290457384,EpsilonGreedy
3.0,3.397380409476191,EpsilonGreedy
3.0,5.133215004880014,EpsilonGreedy
3.0,3.4713814301812738,EpsilonGreedy
3.0,3.0767484044587894,EpsilonGreedy
3.0,3.464944170206014,EpsilonGreedy
3.0,4.309716911751841,EpsilonGreedy
3.0,4.728566819741151,EpsilonGreedy
3.0,2.1631525161644545,EpsilonGreedy
3.0,4.2758423621066886,EpsilonGreedy
3.0,3.926447953879792,EpsilonGreedy
3.0,3.4255955766313777,EpsilonGreedy
3.0,6.457200830681513,EpsilonGreedy
3.0,4.302539504909142,EpsilonGreedy
3.0,4.20705547502942,EpsilonGreedy
3.0,4.203501620760128,EpsilonGreedy
3.0,5.1815122899371815,EpsilonGreedy
3.0,4.906553099245914,EpsilonGreedy
3.0,4.685597506806886,EpsilonGreedy
3.0,3.0350928458686512,EpsilonGreedy
3.0,3.6640550297047496,EpsilonGreedy
3.0,2.4775380602580572,EpsilonGreedy
3.0,2.5673000494974283,EpsilonGreedy
3.0,3.084929006860139,EpsilonGreedy
3.0,2.9502268028386025,EpsilonGreedy
3.0,4.2413022184512235,EpsilonGreedy
3.0,2.7961249792964136,EpsilonGreedy
3.0,1.9927919105021443,EpsilonGreedy
3.0,4.440179643749461,EpsilonGreedy
3.0,3.879537090240468,EpsilonGreedy
3.0,3.380292658295271,EpsilonGreedy
3.0,5.22836182149906,EpsilonGreedy
3.0,2.853568770807338,EpsilonGreedy
3.0,4.726905539854355,EpsilonGreedy
3.0,2.3726867249769175,EpsilonGreedy
3.0,4.600651748578716,EpsilonGreedy
3.0,3.2486346210204626,EpsilonGreedy
3.0,3.506055153329517,EpsilonGreedy
3.0,2.6373722384019564,EpsilonGreedy
3.0,5.459285041397527,EpsilonGreedy
3.0,5.686125595821567,EpsilonGreedy
3.0,3.2458880288207115,EpsilonGreedy
3.0,4.165803433529382,EpsilonGreedy
3.0,5.768800984463338,EpsilonGreedy
3.0,3.137008692692249,EpsilonGreedy
3.0,4.883392203667347,EpsilonGreedy
3.0,4.7119808158111915,EpsilonGreedy
3.0,4.280829692147746,EpsilonGreedy
3.0,3.9056459230127696,EpsilonGreedy
3.0,4.205468699296367,EpsilonGreedy
3.0,4.780552646627905,EpsilonGreedy
3.0,4.919853329894313,EpsilonGreedy
3.0,3.773778617128273,EpsilonGreedy
3.0,2.122084187893826,EpsilonGreedy
3.0,2.723219068801849,EpsilonGreedy
3.0,4.59505196194476,EpsilonGreedy
3.0,2.961001408869506,EpsilonGreedy
3.0,2.878489400112147,EpsilonGreedy
3.0,5.948452124011795,EpsilonGreedy
3.0,3.808795395612775,EpsilonGreedy
3.0,6.739356224115127,EpsilonGreedy
3.0,3.749723251434466,EpsilonGreedy
3.0,3.964920048357292,EpsilonGreedy
3.0,3.8905639926750193,EpsilonGreedy
3.0,5.845493627738989,EpsilonGreedy
3.0,2.911977316834677,EpsilonGreedy
3.0,4.335163458044283,EpsilonGreedy
3.0,5.1367102340759,EpsilonGreedy
3.0,5.215770918888928,EpsilonGreedy
3.0,3.625002127069002,EpsilonGreedy
3.0,4.400520291895662,EpsilonGreedy
3.0,2.51897974636511,EpsilonGreedy
3.0,6.733370233889462,EpsilonGreedy
3.0,3.980488444876984,EpsilonGreedy
3.0,5.459283965665313,EpsilonGreedy
3.0,5.163964564851915,EpsilonGreedy
3.0,3.4942121200913188,EpsilonGreedy
3.0,3.7232133461097034,EpsilonGreedy
3.0,4.446022578142288,EpsilonGreedy
3.0,4.1916600131639035,EpsilonGreedy
3.0,2.2256729957072485,EpsilonGreedy
3.0,5.377369629918382,EpsilonGreedy
3.0,2.9869112036657173,EpsilonGreedy
3.0,5.962150024995749,EpsilonGreedy
3.0,5.182509962564484,EpsilonGreedy
3.0,3.268053425826232,EpsilonGreedy
3.0,4.31309484797759,EpsilonGreedy
3.0,5.61329907406285,EpsilonGreedy
3.0,4.9928835382893695,EpsilonGreedy
3.0,4.615109611488204,EpsilonGreedy
3.0,5.824097277406142,EpsilonGreedy
3.0,3.4627753506922323,EpsilonGreedy
3.0,3.435182665534212,EpsilonGreedy
3.0,1.6054041677075688,EpsilonGreedy
3.0,3.025411593740711,EpsilonGreedy
3.0,4.833869713127529,EpsilonGreedy
3.0,4.175240028740434,EpsilonGreedy
3.0,3.0367957114431317,EpsilonGreedy
3.0,4.798829207991472,EpsilonGreedy
3.0,5.220893695900059,EpsilonGreedy
3.0,3.0789294546756008,EpsilonGreedy
3.0,3.6939326827385472,EpsilonGreedy
3.0,3.9585557628465518,EpsilonGreedy
3.0,1.932387238442148,EpsilonGreedy
3.0,3.8876826850685435,EpsilonGreedy
3.0,3.7743419691320295,EpsilonGreedy
3.0,4.718976976049449,EpsilonGreedy
3.0,2.405562820548808,EpsilonGreedy
3.0,3.64936015075729,EpsilonGreedy
3.0,4.93955227232835,EpsilonGreedy
3.0,2.4072018053717823,EpsilonGreedy
3.0,6.040109192932775,EpsilonGreedy
3.0,3.5607761502126043,EpsilonGreedy
3.0,4.765190395552851,EpsilonGreedy
3.0,4.233305506910628,EpsilonGreedy
3.0,4.477192931205282,EpsilonGreedy
3.0,4.466116665631896,EpsilonGreedy
3.0,2.450796158998126,EpsilonGreedy
3.0,3.0922403193662453,EpsilonGreedy
3.0,3.209700352048986,EpsilonGreedy
3.0,4.193021651901741,EpsilonGreedy
3.0,2.009777712649764,EpsilonGreedy
3.0,3.984291049420007,EpsilonGreedy
3.0,3.8304606744478886,EpsilonGreedy
3.0,5.166194688991148,EpsilonGreedy
3.0,3.235549988019506,EpsilonGreedy
3.0,4.4633135521191605,EpsilonGreedy
3.0,3.6877399000703805,EpsilonGreedy
3.0,3.2805571341810627,EpsilonGreedy
3.0,5.2266807182467785,EpsilonGreedy
3.0,5.993019797269034,EpsilonGreedy
3.0,2.9998962588745157,EpsilonGreedy
3.0,4.6151508795564204,EpsilonGreedy
3.0,1.1659687959934089,EpsilonGreedy
3.0,4.778970047650793,EpsilonGreedy
3.0,4.60872493781666,EpsilonGreedy
3.0,5.498369901059436,EpsilonGreedy
3.0,3.321109090567761,EpsilonGreedy
3.0,3.768210773557681,EpsilonGreedy
3.0,2.878149381541102,EpsilonGreedy
3.0,4.034148108052795,EpsilonGreedy
3.0,3.519261723362191,EpsilonGreedy
3.0,4.395649019331059,EpsilonGreedy
3.0,4.334752919364971,EpsilonGreedy
3.0,5.26556785384991,EpsilonGreedy
3.0,4.339446529610735,EpsilonGreedy
3.0,2.849578086057976,EpsilonGreedy
3.0,3.858121454529526,EpsilonGreedy
3.0,4.18001323131317,EpsilonGreedy
3.0,2.403738062279553,EpsilonGreedy
3.0,4.127598152881668,EpsilonGreedy
3.0,1.7009460421341775,EpsilonGreedy
3.0,4.073541731328331,EpsilonGreedy
3.0,4.436666858280079,EpsilonGreedy
3.0,3.193639475439132,EpsilonGreedy
3.0,3.2081237325758343,EpsilonGreedy
3.0,6.075024440451282,EpsilonGreedy
3.0,4.556004744114386,EpsilonGreedy
3.0,3.357466429581246,EpsilonGreedy
3.0,4.914245073084391,EpsilonGreedy
3.0,5.939161172739146,EpsilonGreedy
3.0,2.8480276584187605,EpsilonGreedy
3.0,6.385856310574962,EpsilonGreedy
3.0,3.6617705997989174,EpsilonGreedy
3.0,3.320156241716555,EpsilonGreedy
3.0,6.146090871847397,EpsilonGreedy
3.0,3.1951771234872215,EpsilonGreedy
3.0,4.34507907511092,EpsilonGreedy
3.0,5.606385869443049,EpsilonGreedy
3.0,5.109568003543435,EpsilonGreedy
3.0,2.3178713550852694,EpsilonGreedy
3.0,3.126710895631884,EpsilonGreedy
3.0,4.861497551372655,EpsilonGreedy
3.0,2.602238926389953,EpsilonGreedy
3.0,2.5719664616061535,EpsilonGreedy
3.0,3.237527826870731,EpsilonGreedy
3.0,4.284040887396124,EpsilonGreedy
3.0,3.60280040617382,EpsilonGreedy
3.0,3.6114338454543957,EpsilonGreedy
3.0,5.656985549631126,EpsilonGreedy
3.0,4.831433865823129,EpsilonGreedy
3.0,3.2063249487003787,EpsilonGreedy
3.0,5.477139828182537,EpsilonGreedy
3.0,4.439700489597319,EpsilonGreedy
3.0,3.4881901705743985,EpsilonGreedy
3.0,3.2797453886439696,EpsilonGreedy
3.0,5.010112065546551,EpsilonGreedy
3.0,3.7452290069041823,EpsilonGreedy
3.0,6.037824316579988,EpsilonGreedy
3.0,3.5214643526994696,EpsilonGreedy
3.0,3.893501523313919,EpsilonGreedy
3.0,3.5189814032536386,EpsilonGreedy
3.0,2.5759946082664475,EpsilonGreedy
3.0,5.01635496260695,EpsilonGreedy
3.0,6.515011540115605,EpsilonGreedy
3.0,4.92387599104108,EpsilonGreedy
3.0,4.703282122475258,EpsilonGreedy
3.0,2.7775306002884914,EpsilonGreedy
3.0,2.559471341023756,EpsilonGreedy
3.0,3.9724178941527346,EpsilonGreedy
3.0,3.8208743337287236,EpsilonGreedy
3.0,4.898077099051174,EpsilonGreedy
3.0,3.134403381201441,EpsilonGreedy
3.0,3.879260211451278,EpsilonGreedy
3.0,5.201162072716432,EpsilonGreedy
3.0,5.261359290852947,EpsilonGreedy
3.0,4.355002778188998,EpsilonGreedy
3.0,2.287999889241286,EpsilonGreedy
3.0,4.71032963771559,EpsilonGreedy
3.0,3.989303669307799,EpsilonGreedy
3.0,3.9195651085017733,EpsilonGreedy
3.0,3.0157721096366252,EpsilonGreedy
3.0,0.9277674655380208,EpsilonGreedy
3.0,2.7162372743356102,EpsilonGreedy
3.0,2.138907215698629,EpsilonGreedy
3.0,6.052985426124117,EpsilonGreedy
3.0,4.118308042296104,EpsilonGreedy
3.0,6.510449253446234,EpsilonGreedy
3.0,4.087884169671683,EpsilonGreedy
3.0,4.122605517218734,EpsilonGreedy
3.0,2.9932814334639177,EpsilonGreedy
3.0,3.1318758405818397,EpsilonGreedy
3.0,3.5980556574803524,EpsilonGreedy
3.0,4.4950525306207805,EpsilonGreedy
3.0,3.5691746139083596,EpsilonGreedy
3.0,5.973471130232262,EpsilonGreedy
3.0,3.639127172018648,EpsilonGreedy
3.0,3.573983503306501,EpsilonGreedy
3.0,4.4625395388126465,EpsilonGreedy
3.0,4.0102845561644305,EpsilonGreedy
3.0,4.0009455457786105,EpsilonGreedy
3.0,2.797795205095051,EpsilonGreedy
3.0,3.2114419931607916,EpsilonGreedy
3.0,4.659377782776433,EpsilonGreedy
3.0,4.3852565433415505,EpsilonGreedy
3.0,5.077143756058141,EpsilonGreedy
3.0,2.328883934766216,EpsilonGreedy
3.0,4.137909135702252,EpsilonGreedy
3.0,4.4316705345978615,EpsilonGreedy
3.0,3.476402183791357,EpsilonGreedy
3.0,3.3585506122754354,EpsilonGreedy
3.0,3.393830991275957,EpsilonGreedy
3.0,4.546571926558445,EpsilonGreedy
3.0,3.119641911419581,EpsilonGreedy
3.0,3.3148789041934057,EpsilonGreedy
3.0,5.979740901512697,EpsilonGreedy
3.0,2.934446839484156,EpsilonGreedy
3.0,3.3856070668842997,EpsilonGreedy
3.0,3.359972254787368,EpsilonGreedy
3.0,2.9771815291971873,EpsilonGreedy
3.0,6.353584109048278,EpsilonGreedy
3.0,3.452703372897283,EpsilonGreedy
3.0,6.061632194711331,EpsilonGreedy
3.0,3.4636162943386957,EpsilonGreedy
3.0,7.23976170560945,EpsilonGreedy
3.0,5.023432830957937,EpsilonGreedy
3.0,4.556722036301281,EpsilonGreedy
3.0,3.1613861400145877,EpsilonGreedy
3.0,4.6369616562182,EpsilonGreedy
3.0,5.6413383928287395,EpsilonGreedy
3.0,4.5663507676039545,EpsilonGreedy
3.0,4.5420426370566895,EpsilonGreedy
3.0,3.809899061594729,EpsilonGreedy
3.0,3.2438947067657202,EpsilonGreedy
3.0,4.406898015638534,EpsilonGreedy
3.0,5.507575419180846,EpsilonGreedy
3.0,5.434951137946546,EpsilonGreedy
3.0,4.582167474122474,EpsilonGreedy
3.0,4.226588504545971,EpsilonGreedy
3.0,4.097037813779319,EpsilonGreedy
3.0,4.269459705756109,EpsilonGreedy
3.0,4.385231500008117,EpsilonGreedy
3.0,3.8740008311370677,EpsilonGreedy
3.0,4.988610278527703,EpsilonGreedy
3.0,4.279804071086865,EpsilonGreedy
3.0,4.509922173442274,EpsilonGreedy
3.0,3.558588912631687,EpsilonGreedy
3.0,4.256039500113932,EpsilonGreedy
3.0,3.9599360877833125,EpsilonGreedy
3.0,3.3714656180853266,EpsilonGreedy
3.0,3.8880096431579423,EpsilonGreedy
3.0,3.982616599019318,EpsilonGreedy
3.0,4.78366589878466,EpsilonGreedy
3.0,4.062377633628614,EpsilonGreedy
3.0,3.7425735428991853,EpsilonGreedy
3.0,4.345697006678763,EpsilonGreedy
3.0,3.979198409825862,EpsilonGreedy
3.0,3.7119199909244216,EpsilonGreedy
3.0,4.236556904896692,EpsilonGreedy
3.0,3.356507867444418,EpsilonGreedy
3.0,2.9029447249690614,EpsilonGreedy
3.0,3.1870090552818517,EpsilonGreedy
3.0,4.915747436759808,EpsilonGreedy
3.0,4.206818382412208,EpsilonGreedy
3.0,2.5925842293240953,EpsilonGreedy
3.0,2.131777081803837,EpsilonGreedy
3.0,6.027838504697634,EpsilonGreedy
3.0,4.535138361292304,EpsilonGreedy
3.0,4.821177131046423,EpsilonGreedy
3.0,4.132862438175469,EpsilonGreedy
3.0,4.229502602787024,EpsilonGreedy
3.0,4.037230459757817,EpsilonGreedy
3.0,3.3498198868147107,EpsilonGreedy
